Code,dnds,Gene,Species,Mutualist,Pair,Transition
Mimosa_aculeaticarpa,0.0651384,OG0019909,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0651384,OG0019909,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0651384,OG0019909,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0651384,OG0019909,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.0898768,OG0019909,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0898768,OG0019909,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.0651384,OG0019909,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.156627,OG0019913,Peltophorum_dubium,F,f,gain
Senna_italica,0.156627,OG0019913,Senna_italica,M,e,gain
Senna_didymobotrya,0.156627,OG0019913,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.261019,OG0019913,Senna_barclayana,M,d,gain
Senna_occidentalis,0.156627,OG0019913,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.261019,OG0019913,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.261019,OG0019913,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa,0.261019,OG0019913,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.261019,OG0019913,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.261019,OG0019913,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.261019,OG0019913,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.156627,OG0019913,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.23439,OG0019914,Dalea_mollis,F,b,loss
Peltophorum_dubium,0.232755,OG0019914,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.232755,OG0019914,Peltophorum_africanum,M,f,gain
Calliandra_eriophylla,0.23439,OG0019914,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.23439,OG0019914,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.23439,OG0019914,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.23439,OG0019914,Mimosa_grahamii,F,a,loss
Senna_occidentalis,0.232755,OG0019914,Senna_occidentalis,F,d,gain
Senna_barclayana,0.23439,OG0019914,Senna_barclayana,M,d,gain
Senna_italica,0.232755,OG0019914,Senna_italica,M,e,gain
Senna_didymobotrya,0.232755,OG0019914,Senna_didymobotrya,F,e,gain
Dalea_mollissima,0.23439,OG0019914,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.520135,OG0019915,Peltophorum_dubium,F,f,gain
Mimosa_grahamii,0.31771,OG0019915,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.31771,OG0019915,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.31771,OG0019915,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.31771,OG0019915,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.520135,OG0019915,Senna_occidentalis,F,d,gain
Senna_barclayana,0.31771,OG0019915,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.520135,OG0019915,Senna_didymobotrya,F,e,gain
Senna_italica,0.520135,OG0019915,Senna_italica,M,e,gain
Dalea_mollis1,0.31771,OG0019915,Dalea_mollis,F,b,loss
Dalea_mollissima,0.31771,OG0019915,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.520135,OG0019915,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.235246,OG0019917,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.122847,OG0019917,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.122847,OG0019917,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.122847,OG0019917,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.122847,OG0019917,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.235246,OG0019917,Senna_occidentalis,F,d,gain
Senna_barclayana,0.122847,OG0019917,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.235246,OG0019917,Senna_didymobotrya,F,e,gain
Senna_italica,0.235246,OG0019917,Senna_italica,M,e,gain
Dalea_mollis1,0.122847,OG0019917,Dalea_mollis,F,b,loss
Dalea_mollissima,0.122847,OG0019917,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.235246,OG0019917,Peltophorum_africanum,M,f,gain
Peltophorum_africanum,0.385172,OG0019919,Peltophorum_africanum,M,f,gain
Senna_didymobotrya,0.385172,OG0019919,Senna_didymobotrya,F,e,gain
Senna_italica,0.385172,OG0019919,Senna_italica,M,e,gain
Senna_barclayana,0.163526,OG0019919,Senna_barclayana,M,d,gain
Senna_occidentalis,0.385172,OG0019919,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.163526,OG0019919,Dalea_mollis,F,b,loss
Dalea_mollissima,0.163526,OG0019919,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.163526,OG0019919,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.163526,OG0019919,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.163526,OG0019919,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.163526,OG0019919,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.385172,OG0019919,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.15901,OG0019921,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.228003,OG0019921,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.228003,OG0019921,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.15901,OG0019921,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.15901,OG0019921,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.15901,OG0019921,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.15901,OG0019921,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.228003,OG0019921,Senna_didymobotrya,F,e,gain
Senna_italica,0.228003,OG0019921,Senna_italica,M,e,gain
Senna_barclayana,0.15901,OG0019921,Senna_barclayana,M,d,gain
Senna_occidentalis,0.228003,OG0019921,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.15901,OG0019921,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.05442,OG0019923,Dalea_mollis,F,b,loss
Senna_italica,0.11297,OG0019923,Senna_italica,M,e,gain
Senna_didymobotrya,0.11297,OG0019923,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.11297,OG0019923,Senna_occidentalis,F,d,gain
Senna_barclayana,0.05442,OG0019923,Senna_barclayana,M,d,gain
Peltophorum_dubium,0.11297,OG0019923,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.11297,OG0019923,Peltophorum_africanum,M,f,gain
Mimosa_grahamii,0.05442,OG0019923,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.05442,OG0019923,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis,0.05442,OG0019923,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.05442,OG0019923,Calliandra_eriophylla,M,c,loss
Dalea_mollissima,0.05442,OG0019923,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.1755,OG0019924,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.1755,OG0019924,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.1755,OG0019924,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.232106,OG0019924,Senna_didymobotrya,F,e,gain
Senna_italica,0.232106,OG0019924,Senna_italica,M,e,gain
Senna_barclayana,0.1755,OG0019924,Senna_barclayana,M,d,gain
Senna_occidentalis,0.232106,OG0019924,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.232106,OG0019924,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.232106,OG0019924,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.1755,OG0019924,Dalea_mollis,F,b,loss
Dalea_mollissima,0.1755,OG0019924,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.1755,OG0019924,Calliandra_humilis,F,c,loss
Peltophorum_dubium,1e-4,OG0019928,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.23709,OG0019928,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.23709,OG0019928,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.23709,OG0019928,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.23709,OG0019928,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,1e-4,OG0019928,Senna_didymobotrya,F,e,gain
Senna_italica,1e-4,OG0019928,Senna_italica,M,e,gain
Senna_barclayana,0.23709,OG0019928,Senna_barclayana,M,d,gain
Senna_occidentalis,1e-4,OG0019928,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.23709,OG0019928,Dalea_mollis,F,b,loss
Dalea_mollissima,0.23709,OG0019928,Dalea_mollissima,M,b,loss
Peltophorum_africanum,1e-4,OG0019928,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.103503,OG0019934,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.0911375,OG0019934,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0911375,OG0019934,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0911375,OG0019934,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0911375,OG0019934,Calliandra_humilis,F,c,loss
Senna_italica,0.103503,OG0019934,Senna_italica,M,e,gain
Senna_didymobotrya,0.103503,OG0019934,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.103503,OG0019934,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0911375,OG0019934,Senna_barclayana,M,d,gain
Dalea_mollis1,0.0911375,OG0019934,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0911375,OG0019934,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.103503,OG0019934,Peltophorum_africanum,M,f,gain
Dalea_mollissima,0.111775,OG0019937,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.241623,OG0019937,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.241623,OG0019937,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.111775,OG0019937,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.111775,OG0019937,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.111775,OG0019937,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.111775,OG0019937,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.241623,OG0019937,Senna_didymobotrya,F,e,gain
Senna_italica,0.241623,OG0019937,Senna_italica,M,e,gain
Senna_barclayana,0.111775,OG0019937,Senna_barclayana,M,d,gain
Senna_occidentalis,0.241623,OG0019937,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.111775,OG0019937,Dalea_mollis,F,b,loss
Dalea_mollis1,0.131748,OG0019942,Dalea_mollis,F,b,loss
Senna_barclayana,0.131748,OG0019942,Senna_barclayana,M,d,gain
Senna_occidentalis,0.154808,OG0019942,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.154808,OG0019942,Senna_didymobotrya,F,e,gain
Senna_italica,0.154808,OG0019942,Senna_italica,M,e,gain
Calliandra_eriophylla,0.131748,OG0019942,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.131748,OG0019942,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.131748,OG0019942,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.131748,OG0019942,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.154808,OG0019942,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.154808,OG0019942,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.131748,OG0019942,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.240449,OG0019962,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.174963,OG0019962,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.174963,OG0019962,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.240449,OG0019962,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.240449,OG0019962,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.240449,OG0019962,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.240449,OG0019962,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.240449,OG0019962,Senna_barclayana,M,d,gain
Senna_occidentalis,0.174963,OG0019962,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.174963,OG0019962,Senna_didymobotrya,F,e,gain
Senna_italica,0.174963,OG0019962,Senna_italica,M,e,gain
Dalea_mollissima,0.240449,OG0019962,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.124427,OG0019964,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.124427,OG0019964,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.124427,OG0019964,Mimosa_grahamii,F,a,loss
Senna_occidentalis,0.348891,OG0019964,Senna_occidentalis,F,d,gain
Senna_barclayana,0.124427,OG0019964,Senna_barclayana,M,d,gain
Senna_italica,0.348891,OG0019964,Senna_italica,M,e,gain
Senna_didymobotrya,0.348891,OG0019964,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.348891,OG0019964,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.348891,OG0019964,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.124427,OG0019964,Dalea_mollis,F,b,loss
Dalea_mollissima,0.124427,OG0019964,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.124427,OG0019964,Calliandra_eriophylla,M,c,loss
Senna_italica,0.196223,OG0019966,Senna_italica,M,e,gain
Senna_barclayana,0.188778,OG0019966,Senna_barclayana,M,d,gain
Senna_occidentalis,0.196223,OG0019966,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.188778,OG0019966,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.188778,OG0019966,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.188778,OG0019966,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.188778,OG0019966,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.196223,OG0019966,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.196223,OG0019966,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.188778,OG0019966,Dalea_mollis,F,b,loss
Dalea_mollissima,0.188778,OG0019966,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.196223,OG0019966,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.209422,OG0019968,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.209422,OG0019968,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0407261,OG0019968,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.209422,OG0019968,Senna_didymobotrya,F,e,gain
Senna_italica,0.209422,OG0019968,Senna_italica,M,e,gain
Mimosa_grahamii,0.0407261,OG0019968,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.0407261,OG0019968,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.0407261,OG0019968,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0407261,OG0019968,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.0407261,OG0019968,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0407261,OG0019968,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.209422,OG0019968,Peltophorum_africanum,M,f,gain
Senna_italica,0.298924,OG0019971,Senna_italica,M,e,gain
Senna_barclayana,0.208778,OG0019971,Senna_barclayana,M,d,gain
Senna_occidentalis,0.298924,OG0019971,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.208778,OG0019971,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.208778,OG0019971,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.208778,OG0019971,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.208778,OG0019971,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.298924,OG0019971,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.298924,OG0019971,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.208778,OG0019971,Dalea_mollis,F,b,loss
Dalea_mollissima,0.208778,OG0019971,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.298924,OG0019971,Senna_didymobotrya,F,e,gain
Calliandra_eriophylla,0.338815,OG0019972,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.338815,OG0019972,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.338815,OG0019972,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.307907,OG0019972,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.307907,OG0019972,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.338815,OG0019972,Senna_barclayana,M,d,gain
Senna_occidentalis,0.307907,OG0019972,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.307907,OG0019972,Senna_didymobotrya,F,e,gain
Senna_italica,0.307907,OG0019972,Senna_italica,M,e,gain
Dalea_mollis1,0.338815,OG0019972,Dalea_mollis,F,b,loss
Dalea_mollissima,0.338815,OG0019972,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.338815,OG0019972,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.120679,OG0019974,Dalea_mollis,F,b,loss
Calliandra_eriophylla,0.120679,OG0019974,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.120679,OG0019974,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.120679,OG0019974,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.120679,OG0019974,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.101313,OG0019974,Senna_didymobotrya,F,e,gain
Senna_italica,0.101313,OG0019974,Senna_italica,M,e,gain
Senna_barclayana,0.120679,OG0019974,Senna_barclayana,M,d,gain
Senna_occidentalis,0.101313,OG0019974,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.101313,OG0019974,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.101313,OG0019974,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.120679,OG0019974,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.213476,OG0019978,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.0833208,OG0019978,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0833208,OG0019978,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0833208,OG0019978,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0833208,OG0019978,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.213476,OG0019978,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0833208,OG0019978,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.213476,OG0019978,Senna_didymobotrya,F,e,gain
Senna_italica,0.213476,OG0019978,Senna_italica,M,e,gain
Dalea_mollis1,0.0833208,OG0019978,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0833208,OG0019978,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.213476,OG0019978,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.220253,OG0019984,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.220253,OG0019984,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.220253,OG0019984,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.207975,OG0019984,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.207975,OG0019984,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.220253,OG0019984,Senna_barclayana,M,d,gain
Senna_occidentalis,0.207975,OG0019984,Senna_occidentalis,F,d,gain
Senna_italica,0.207975,OG0019984,Senna_italica,M,e,gain
Senna_didymobotrya,0.207975,OG0019984,Senna_didymobotrya,F,e,gain
Dalea_mollis1,0.220253,OG0019984,Dalea_mollis,F,b,loss
Dalea_mollissima,0.220253,OG0019984,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.220253,OG0019984,Calliandra_humilis,F,c,loss
Senna_didymobotrya,0.222314,OG0019986,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.222314,OG0019986,Senna_occidentalis,F,d,gain
Senna_barclayana,0.191381,OG0019986,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.222314,OG0019986,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.222314,OG0019986,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.191381,OG0019986,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.191381,OG0019986,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.191381,OG0019986,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.191381,OG0019986,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.191381,OG0019986,Dalea_mollis,F,b,loss
Dalea_mollissima,0.191381,OG0019986,Dalea_mollissima,M,b,loss
Senna_italica,0.222314,OG0019986,Senna_italica,M,e,gain
Senna_didymobotrya,0.182896,OG0019992,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.131147,OG0019992,Senna_barclayana,M,d,gain
Senna_occidentalis,0.182896,OG0019992,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.182896,OG0019992,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.182896,OG0019992,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.131147,OG0019992,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.131147,OG0019992,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.131147,OG0019992,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.131147,OG0019992,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.131147,OG0019992,Dalea_mollis,F,b,loss
Dalea_mollissima,0.131147,OG0019992,Dalea_mollissima,M,b,loss
Senna_italica,0.182896,OG0019992,Senna_italica,M,e,gain
Dalea_mollis1,0.100571,OG0020004,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.309173,OG0020004,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.309173,OG0020004,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.100571,OG0020004,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.100571,OG0020004,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.100571,OG0020004,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.100571,OG0020004,Calliandra_humilis,F,c,loss
Senna_barclayana,0.100571,OG0020004,Senna_barclayana,M,d,gain
Senna_occidentalis,0.309173,OG0020004,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.309173,OG0020004,Senna_didymobotrya,F,e,gain
Senna_italica,0.309173,OG0020004,Senna_italica,M,e,gain
Dalea_mollissima,0.100571,OG0020004,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.254764,OG0020007,Dalea_mollis,F,b,loss
Senna_didymobotrya,0.470768,OG0020007,Senna_didymobotrya,F,e,gain
Senna_italica,0.470768,OG0020007,Senna_italica,M,e,gain
Senna_barclayana,0.254764,OG0020007,Senna_barclayana,M,d,gain
Senna_occidentalis,0.470768,OG0020007,Senna_occidentalis,F,d,gain
Calliandra_eriophylla,0.254764,OG0020007,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.254764,OG0020007,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.254764,OG0020007,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.254764,OG0020007,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.470768,OG0020007,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.470768,OG0020007,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.254764,OG0020007,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.178656,OG0020015,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.178656,OG0020015,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.178656,OG0020015,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.178656,OG0020015,Dalea_mollis,F,b,loss
Dalea_mollissima,0.178656,OG0020015,Dalea_mollissima,M,b,loss
Senna_barclayana,0.178656,OG0020015,Senna_barclayana,M,d,gain
Senna_occidentalis,0.124544,OG0020015,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.124544,OG0020015,Senna_didymobotrya,F,e,gain
Senna_italica,0.124544,OG0020015,Senna_italica,M,e,gain
Peltophorum_africanum,0.124544,OG0020015,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.124544,OG0020015,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.178656,OG0020015,Calliandra_humilis,F,c,loss
Dalea_mollissima,0.156972,OG0020016,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.192634,OG0020016,Senna_occidentalis,F,d,gain
Senna_barclayana,0.156972,OG0020016,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.192634,OG0020016,Senna_didymobotrya,F,e,gain
Senna_italica,0.192634,OG0020016,Senna_italica,M,e,gain
Peltophorum_dubium,0.192634,OG0020016,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.192634,OG0020016,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.156972,OG0020016,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.156972,OG0020016,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.156972,OG0020016,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.156972,OG0020016,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.156972,OG0020016,Dalea_mollis,F,b,loss
Dalea_mollis1,0.215171,OG0020019,Dalea_mollis,F,b,loss
Senna_occidentalis,0.394628,OG0020019,Senna_occidentalis,F,d,gain
Senna_barclayana,0.215171,OG0020019,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.394628,OG0020019,Senna_didymobotrya,F,e,gain
Senna_italica,0.394628,OG0020019,Senna_italica,M,e,gain
Mimosa_grahamii,0.215171,OG0020019,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.215171,OG0020019,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.215171,OG0020019,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.215171,OG0020019,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.394628,OG0020019,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.394628,OG0020019,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.215171,OG0020019,Dalea_mollissima,M,b,loss
