Code,dnds,Gene,Species,Mutualist,Pair,Transition
Calliandra_eriophylla_NODE_43300_length_1488_cov_41.031802_g18303_i0.p1,1.55114,OG0020368,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_43465_length_1483_cov_435.091489_g18370_i0.p1,0.152394,OG0020371,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_43997_length_1469_cov_14.026504_g17288_i1.p1,0.18865,OG0020378,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_44387_length_1457_cov_191.440751_g18775_i0.p1,0.113513,OG0020382,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_44566_length_1452_cov_154.729514_g18844_i0.p1,0.211496,OG0020384,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_45421_length_1429_cov_63.865782_g19193_i0.p1,0.126483,OG0020389,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_46343_length_1404_cov_106.200601_g13943_i1.p1,0.103318,OG0020397,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_46464_length_1401_cov_15.803464_g19626_i0.p1,0.316647,OG0020399,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_46779_length_1392_cov_243.050796_g19754_i0.p1,0.242183,OG0020403,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_4697_length_3796_cov_80.013430_g2139_i0.p1,0.054876,OG0020406,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_46984_length_1387_cov_23.325723_g19850_i0.p1,999,OG0020407,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_47549_length_1372_cov_59.681293_g5981_i1.p1,0.0979567,OG0020411,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_47626_length_1370_cov_9.068620_g20118_i0.p1,0.186363,OG0020412,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_47686_length_1368_cov_32.633977_g20145_i0.p1,0.170833,OG0020413,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_47904_length_1362_cov_116.051978_g12943_i1.p1,1.62732,OG0020417,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_4841_length_3766_cov_155.084484_g1765_i2.p1,0.0428166,OG0020422,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_48442_length_1347_cov_89.254317_g7528_i2.p1,0.338437,OG0020423,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49056_length_1331_cov_75.342607_g20737_i0.p1,0.115576,OG0020432,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49291_length_1325_cov_177.483227_g20853_i0.p1,1e-4,OG0020440,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49402_length_1322_cov_153.897518_g12174_i1.p1,0.0669235,OG0020441,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49432_length_1321_cov_642.840545_g9019_i2.p1,1e-4,OG0020442,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49457_length_1321_cov_43.192308_g20927_i0.p1,1.19501,OG0020443,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49784_length_1311_cov_138.824717_g7921_i1.p1,0.149702,OG0020445,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_49911_length_1308_cov_11.812146_g21130_i0.p1,0.119655,OG0020447,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_5004_length_3741_cov_101.129498_g2270_i0.p1,0.165604,OG0020449,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_50313_length_1297_cov_160.134804_g20264_i1.p1,0.222624,OG0020452,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_50529_length_1291_cov_318.733990_g7751_i2.p1,0.554748,OG0020454,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_51002_length_1279_cov_23.831675_g21624_i0.p1,0.0912767,OG0020461,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_5103_length_3722_cov_111.402028_g2027_i1.p1,0.165066,OG0020462,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_51148_length_1275_cov_7.792845_g21680_i0.p1,0.969563,OG0020464,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_51224_length_1272_cov_325.273561_g3542_i2.p1,0.25231,OG0020466,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_51356_length_1269_cov_142.780936_g21778_i0.p1,0.0224204,OG0020468,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_5144_length_3712_cov_41.861226_g2334_i0.p1,0.116735,OG0020469,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_51958_length_1253_cov_48.340678_g22035_i0.p1,1.76973,OG0020475,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_52172_length_1247_cov_1106.747871_g15044_i3.p1,0.157107,OG0020478,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_52256_length_1245_cov_66.633959_g12147_i3.p1,0.270049,OG0020479,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_52593_length_1236_cov_99.331900_g13407_i1.p1,0.075525,OG0020485,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_52751_length_1232_cov_111.692839_g22413_i0.p1,0.774684,OG0020486,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_53627_length_1209_cov_40.955986_g22800_i0.p1,999,OG0020491,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_53656_length_1208_cov_127.789427_g15158_i1.p1,2.95219,OG0020492,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_54049_length_1198_cov_43.484444_g22987_i0.p1,3.0645,OG0020496,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_54279_length_1193_cov_48.525893_g23094_i0.p1,0.284231,OG0020499,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_54617_length_1185_cov_8.979317_g23257_i0.p1,0.437558,OG0020501,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_54712_length_1182_cov_90.387737_g23304_i0.p1,0.636878,OG0020502,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_55125_length_1172_cov_10.577798_g23496_i0.p1,0.216748,OG0020506,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_55161_length_1171_cov_25.818761_g23513_i0.p1,0.077807200000000007,OG0020507,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_55336_length_1166_cov_198.875572_g23597_i0.p1,0.105704,OG0020509,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_55833_length_1153_cov_146.434259_g21029_i1.p1,0.348012,OG0020513,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_56191_length_1144_cov_14.302521_g24007_i0.p1,1e-4,OG0020515,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_56227_length_1143_cov_110.604673_g24025_i0.p1,0.0466096,OG0020517,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_56624_length_1134_cov_6.027333_g24228_i0.p1,0.0991704,OG0020520,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_56885_length_1127_cov_40.484820_g13716_i2.p1,999,OG0020524,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_57220_length_1119_cov_56.653920_g7559_i2.p1,0.208588,OG0020532,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_57332_length_1116_cov_425.786194_g22756_i1.p1,1e-4,OG0020533,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_57448_length_1113_cov_164.521154_g13610_i2.p1,0.537651,OG0020535,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_57468_length_1113_cov_30.480769_g24652_i0.p1,0.928535,OG0020536,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_58597_length_1084_cov_50.243323_g24833_i1.p1,0.161568,OG0020546,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_58718_length_1081_cov_15.237103_g25304_i0.p1,0.671502,OG0020549,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_59144_length_1070_cov_105.055165_g12585_i1.p1,0.193448,OG0020553,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_59573_length_1059_cov_601.502028_g12623_i2.p1,1.05086,OG0020557,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_59797_length_1054_cov_48.100917_g25882_i0.p1,999,OG0020558,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_60626_length_1035_cov_7.678794_g26340_i0.p1,0.279375,OG0020565,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_60656_length_1034_cov_26.156087_g26356_i0.p1,999,OG0020566,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_60694_length_1033_cov_79.658333_g26386_i0.p1,0.295605,OG0020568,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_60840_length_1029_cov_31.118201_g15503_i1.p1,0.137841,OG0020572,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_60936_length_1026_cov_240.568730_g26531_i0.p1,0.0618202,OG0020574,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_61347_length_1016_cov_131.794274_g26758_i0.p1,3.46737,OG0020578,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_61499_length_1012_cov_34.063898_g26840_i0.p1,0.198681,OG0020579,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_61544_length_1011_cov_6.780384_g26865_i0.p1,0.314723,OG0020581,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_61882_length_1002_cov_166.286329_g27054_i0.p1,0.163228,OG0020582,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6206_length_3526_cov_191.559224_g275_i7.p1,0.10606,OG0020583,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_62467_length_988_cov_81.372678_g27404_i0.p1,0.170384,OG0020585,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_62862_length_978_cov_1472.404420_g27629_i0.p1,0.170499,OG0020588,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6344_length_3504_cov_71.287671_g1250_i3.p1,0.278246,OG0020594,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_63544_length_963_cov_168.012360_g28034_i0.p1,0.303874,OG0020597,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6396_length_3496_cov_42.977213_g2901_i0.p1,0.0838475,OG0020600,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6405_length_3495_cov_28.315020_g2905_i0.p1,0.438349,OG0020601,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_64102_length_950_cov_58.440137_g28385_i0.p1,999,OG0020602,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6502_length_3479_cov_196.928068_g1622_i1.p1,0.226233,OG0020610,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_66244_length_897_cov_22.620146_g28363_i1.p1,0.114704,OG0020616,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_66662_length_886_cov_567.634686_g30017_i0.p1,0.0569399,OG0020622,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6675_length_3454_cov_194.488021_g2569_i1.p1,0.105117,OG0020624,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_67102_length_876_cov_92.880448_g9929_i1.p1,1.18705,OG0020625,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_67194_length_874_cov_34.998752_g27239_i1.p2,0.250502,OG0020626,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_67271_length_872_cov_44.065081_g30420_i0.p1,0.15869,OG0020627,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_68272_length_849_cov_1287.494845_g31115_i0.p1,0.0218171,OG0020635,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6831_length_3433_cov_62.708333_g3107_i0.p1,0.109597,OG0020637,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_6834_length_3433_cov_37.081548_g3109_i0.p1,0.127935,OG0020638,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_68707_length_840_cov_9.825293_g31419_i0.p1,0.525781,OG0020642,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_69019_length_833_cov_6.813158_g31662_i0.p1,0.0631017,OG0020643,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_69520_length_822_cov_23.096128_g32029_i0.p1,0.186087,OG0020649,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_69793_length_815_cov_47.563342_g32239_i0.p1,0.175589,OG0020652,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_7011_length_3408_cov_145.617991_g3183_i0.p1,0.130608,OG0020656,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_70307_length_803_cov_685.347945_g8790_i1.p1,0.144052,OG0020658,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_7121_length_3393_cov_473.327711_g1868_i2.p1,0.204325,OG0020661,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_71253_length_783_cov_6.626761_g33347_i0.p1,1.58724,OG0020662,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_7145_length_3390_cov_251.644257_g2199_i1.p1,0.273018,OG0020663,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_72632_length_753_cov_281.510294_g34428_i0.p1,1e-4,OG0020670,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_73989_length_726_cov_31.303216_g35561_i0.p1,0.0531678,OG0020677,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_74641_length_713_cov_29.751562_g36126_i0.p1,999,OG0020681,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_7623_length_3325_cov_154.776445_g1684_i1.p1,0.135726,OG0020687,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_7639_length_3323_cov_86.018462_g3439_i0.p1,0.316611,OG0020688,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_77574_length_656_cov_79.893654_g38709_i0.p1,999,OG0020693,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_789_length_6001_cov_265.027328_g338_i0.p1,0.121492,OG0020700,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_83507_length_559_cov_1.709877_g44388_i0.p1,0.127956,OG0020713,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_8615_length_3201_cov_20.727621_g3858_i0.p1,0.495839,OG0020719,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_9161_length_3136_cov_38.411035_g3690_i1.p1,0.14465,OG0020732,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_9499_length_3101_cov_678.424703_g3555_i3.p1,0.300525,OG0020743,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_9643_length_3086_cov_42.712247_g4324_i0.p1,0.141337,OG0020744,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_9681_length_3082_cov_128.573280_g4341_i0.p1,0.239059,OG0020747,Calliandra_eriophylla,M,c,loss
Calliandra_eriophylla_NODE_9795_length_3070_cov_133.478812_g1601_i1.p1,0.151499,OG0020749,Calliandra_eriophylla,M,c,loss
Calliandra_humilis_NODE_10261_length_3063_cov_28.507692_g5556_i0.p1,0.0875779,OG0020732,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_10344_length_3052_cov_93.677409_g4622_i1.p1,0.130161,OG0019764,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_10353_length_3051_cov_108.612827_g5608_i0.p1,0.131729,OG0020637,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_10527_length_3029_cov_281.698917_g5221_i1.p1,0.190247,OG0020743,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_10920_length_2986_cov_295.975283_g5912_i0.p1,0.0286833,OG0019902,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_11530_length_2922_cov_35.342927_g6199_i0.p1,0.446335,OG0019805,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_11568_length_2917_cov_272.289030_g5778_i1.p1,0.142159,OG0019849,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_11997_length_2876_cov_157.540136_g6443_i0.p1,0.15967,OG0019867,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_12000_length_2876_cov_45.948626_g6446_i0.p1,0.133324,OG0019854,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_12212_length_2853_cov_129.023381_g6567_i0.p1,0.142591,OG0020243,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_12541_length_2824_cov_59.587423_g6011_i1.p1,0.17078,OG0019850,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_12785_length_2801_cov_59.748167_g6849_i0.p1,0.188539,OG0019856,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_12991_length_2782_cov_165.135474_g6943_i0.p1,0.246435,OG0019855,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13200_length_2764_cov_64.124861_g7049_i0.p1,0.199636,OG0020382,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13215_length_2763_cov_161.238662_g7055_i0.p1,0.106273,OG0019906,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13220_length_2762_cov_330.594273_g5427_i1.p1,0.137786,OG0019871,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13424_length_2745_cov_363.019835_g1689_i2.p1,0.0407041,OG0019851,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13445_length_2743_cov_75.470787_g7177_i0.p1,1e-4,OG0019859,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13555_length_2735_cov_75.988730_g7222_i0.p1,0.48994,OG0019857,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13614_length_2731_cov_45.250564_g7251_i0.p1,0.170999,OG0019887,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13631_length_2729_cov_111.418298_g7261_i0.p1,0.10914,OG0019888,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13713_length_2724_cov_97.383252_g6628_i1.p1,0.120139,OG0019782,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13822_length_2715_cov_12.628690_g7355_i0.p1,0.303777,OG0020087,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_13831_length_2714_cov_49.145399_g6795_i1.p1,0.14635,OG0019876,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_1393_length_5448_cov_56.106791_g779_i0.p2,0.341325,OG0020445,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_14275_length_2677_cov_39.379416_g7593_i0.p1,0.256315,OG0019903,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_14407_length_2665_cov_140.984954_g7662_i0.p1,0.185525,OG0019966,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_14435_length_2662_cov_550.685593_g7674_i0.p1,0.0852326,OG0019964,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_14750_length_2638_cov_19.672125_g7830_i0.p1,0.0696452,OG0019919,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15019_length_2616_cov_111.333858_g3278_i1.p1,0.148295,OG0019878,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15229_length_2598_cov_531.972277_g8068_i0.p1,0.110258,OG0020253,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15309_length_2592_cov_344.638349_g7493_i1.p1,0.265838,OG0019810,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15383_length_2587_cov_210.818616_g8145_i0.p1,1e-4,OG0019909,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15442_length_2583_cov_48.390438_g8177_i0.p1,0.107212,OG0019897,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15501_length_2577_cov_119.420128_g8204_i0.p1,0.111585,OG0019898,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15586_length_2570_cov_540.682419_g3748_i1.p1,0.203221,OG0019942,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15653_length_2566_cov_81.799438_g4671_i1.p1,0.31116,OG0019921,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_15872_length_2549_cov_193.837641_g8385_i0.p1,0.0628062,OG0019934,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_16394_length_2513_cov_186.176639_g4978_i1.p1,0.671585,OG0019913,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_16405_length_2512_cov_117.724887_g8630_i0.p1,0.106527,OG0019904,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_16478_length_2507_cov_18.527116_g8662_i0.p1,0.0203205,OG0020156,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17037_length_2466_cov_62.454659_g2233_i3.p1,0.205219,OG0020461,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17069_length_2464_cov_53.082392_g8945_i0.p1,0.467822,OG0020007,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17147_length_2458_cov_104.710273_g8985_i0.p1,0.0859955,OG0020143,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17257_length_2450_cov_15.025242_g9036_i0.p1,0.0622003,OG0019917,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17401_length_2439_cov_1091.019442_g4912_i1.p1,0.0816011,OG0019974,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17462_length_2435_cov_403.851397_g9132_i0.p1,1e-4,OG0019978,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17606_length_2426_cov_10.470888_g9212_i0.p1,0.349526,OG0020719,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17654_length_2423_cov_73.358298_g9230_i0.p1,0.130627,OG0020019,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17698_length_2420_cov_92.773328_g9245_i0.p1,1e-4,OG0020161,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_17701_length_2420_cov_31.406476_g9246_i0.p1,1e-4,OG0020360,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18085_length_2395_cov_113.540913_g9436_i0.p1,0.111549,OG0019992,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18390_length_2375_cov_78.432233_g9575_i0.p1,0.120002,OG0020036,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18749_length_2351_cov_555.332748_g4874_i2.p1,0.130319,OG0019937,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18812_length_2348_cov_124.827253_g9779_i0.p1,0.0461197,OG0020037,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18856_length_2346_cov_58.741311_g9799_i0.p1,0.73343,OG0019972,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_18887_length_2344_cov_41.090709_g9817_i0.p1,0.115904,OG0019962,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19451_length_2307_cov_46.538496_g10066_i0.p1,0.134976,OG0019971,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19573_length_2299_cov_319.836927_g8514_i1.p1,0.139314,OG0020056,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19636_length_2295_cov_68.326283_g10152_i0.p1,0.0347005,OG0020004,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19656_length_2294_cov_211.665466_g10162_i0.p1,0.120502,OG0019914,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19661_length_2294_cov_83.531292_g9050_i1.p1,0.045582,OG0020093,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_19741_length_2288_cov_202.196388_g10196_i0.p1,0.223619,OG0020015,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_20070_length_2267_cov_31.901094_g10363_i0.p1,0.0918004,OG0019894,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_20241_length_2257_cov_15.030220_g10453_i0.p1,0.131377,OG0020031,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_20271_length_2255_cov_47.561870_g5744_i1.p1,0.327658,OG0020122,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_20374_length_2248_cov_51.119080_g10194_i1.p1,0.192635,OG0019984,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_20606_length_2235_cov_116.102683_g10631_i0.p1,0.242078,OG0020194,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_21066_length_2209_cov_74.758427_g6597_i1.p1,0.194159,OG0020076,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_21215_length_2201_cov_52.039474_g10908_i0.p1,0.099814,OG0020061,Calliandra_humilis,F,c,loss
